ni,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,subjectivity,mapped_time
94c3127153,I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness.,Negative,night,85.0,Comoros,869601.0,1861.0,467.0,I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness,0.4875,06-09 PM
226c11669d,Sooo the Children`s Museum was closed for a fund raiser when we got there.  annoying,Negative,morning,10.0,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0,Sooo the Childrens Museum was closed for a fund raiser when we got there  annoying,0.5,06-11 AM
79e554fd60,"Free for all... good nite I mean its a good nite, wateva",Positive,noon,25.5,Costa Rica,5094118.0,51060.0,100.0,Free for all good nite I mean its a good nite wateva,0.6718750000000001,12 PM
582e5d7420,Pulled in all directions and not knowing where to go,Neutral,night,38.0,Croatia,4105267.0,55960.0,73.0,Pulled in all directions and not knowing where to go,0.0,06-09 PM
f18ed21359,I`m a senior. I should of been already.,Neutral,morning,53.0,Cuba,11326616.0,106440.0,106.0,Im a senior I should of been already,0.0,06-11 AM
206aba0edd,"Yea, someone is getting the best of me.",Positive,noon,65.0,Cyprus,1207359.0,9240.0,131.0,Yea someone is getting the best of me,0.3,12 PM
1f2445122f,Cleaning all day today after he runs off to do his stuff and setting my schedule for the week.  I feel much better now and calmer too!,Positive,night,85.0,Czechia (Czech Republic),10708981.0,77240.0,139.0,Cleaning all day today after he runs off to do his stuff and setting my schedule for the week  I feel much better now and calmer too,0.5,06-09 PM
ee100f96c1,using yahoo pipes to combine feeds - doable & reliable I guess,Neutral,morning,10.0,Democratic Republic of the Congo,89561403.0,2267050.0,40.0,using yahoo pipes to combine feeds  doable  reliable I guess,0.0,06-11 AM
e939fe583c,sometimes spam leaks in to the message board.,Neutral,noon,25.5,Denmark,5792202.0,42430.0,137.0,sometimes spam leaks in to the message board,0.0,12 PM
a1f42c0c89, that`s odd as it`s on my lap  maybe that`s your cat O: s:,Negative,night,38.0,Djibouti,988000.0,23180.0,43.0,thats odd as its on my lap  maybe thats your cat O s,0.25,06-09 PM
2cebd75ed4, no cuz i feel the same way....,Neutral,morning,53.0,Dominica,71986.0,750.0,96.0,no cuz i feel the same way,0.125,06-11 AM
5921dbcbf3,"leaving work, going to crystal to search for her license, picking her and bia up, then heading to vegas. ugh i`m tired already",Negative,noon,65.0,Dominican Republic,10847910.0,48300.0,225.0,leaving work going to crystal to search for her license picking her and bia up then heading to vegas ugh im tired already,0.7,12 PM
e1db1eab6e,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it`s time for the review  /Patrick",Negative,night,85.0,Ecuador,17643054.0,248360.0,71.0,Finally XMen Origins Wolverine arrived Time to play the game like a mad man And then its time for the review  Patrick,0.7999999999999999,06-09 PM
982b1c05d3," LOVE the album guys and can`t wait for the official release  Just curious, what top 3 softsynths/DAW were used on it?",Positive,morning,10.0,Egypt,102334404.0,995450.0,103.0,LOVE the album guys and cant wait for the official release  Just curious what top 3 softsynthsDAW were used on it,0.7000000000000001,06-11 AM
afd2159e57, thanks for a nice blog post!  should however be given some creds since he has done at least half of the work on it,Positive,noon,25.5,El Salvador,6486205.0,20720.0,313.0,thanks for a nice blog post  should however be given some creds since he has done at least half of the work on it,0.4416666666666667,12 PM
533d941f5f,Chirstina said shes gunna twitter more ...no more partners,Positive,night,38.0,Equatorial Guinea,1402985.0,28050.0,50.0,Chirstina said shes gunna twitter more no more partners,0.5,06-09 PM
38c4f74767, Some of yr coworkers hogging the jukebox @ Union Jacks.,Neutral,morning,53.0,Eritrea,3546421.0,101000.0,35.0,Some of yr coworkers hogging the jukebox  Union Jacks,0.0,06-11 AM
f50fcc36b5," i love you so much tay (: youre so amazing <3 you should come to denmark, we love you here",Positive,noon,65.0,Estonia,1326535.0,42390.0,31.0,i love you so much tay  youre so amazing 3 you should come to denmark we love you here,0.5750000000000001,12 PM
676b733c57,Buying pretty shiny beads and things  I feel quite girlish. http://elisem.livejournal.com/1473318.html,Positive,night,85.0,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0,Buying pretty shiny beads and things  I feel quite girlish,1.0,06-09 PM
1aa65233b0,Enjoying the cool breeze at the beach. It helps me relax and unwind.,Positive,morning,10.0,Ethiopia,114963588.0,1000000.0,115.0,Enjoying the cool breeze at the beach It helps me relax and unwind,0.625,06-11 AM
f422f53b7f, we shuld do  a dance like that its seriously the best thing haha. see yu tomoro.,Positive,noon,25.5,Fiji,896445.0,18270.0,49.0,we shuld do  a dance like that its seriously the best thing haha see yu tomoro,0.4222222222222222,12 PM
04887b5405,'Can`t a Stevie wonder?' gabe just called me sleepypants gaby.,Neutral,night,38.0,Finland,5540720.0,304000.0,18.0,Cant a Stevie wonder gabe just called me sleepypants gaby,0.0,06-09 PM
f7f3dc7102," no, New orleans.. been here since katrina ..",Negative,morning,53.0,France,65273511.0,547557.0,119.0,no New orleans been here since katrina,0.45454545454545453,06-11 AM
081a4e8b31,"i cant believe that its already friday! omg, what had i done?!",Neutral,noon,65.0,Gabon,2225734.0,257670.0,9.0,i cant believe that its already friday omg what had i done,0.0,12 PM
1f45286504,Alix`s graduation party!,Neutral,night,85.0,Gambia,2416668.0,10120.0,239.0,Alixs graduation party,0.0,06-09 PM
6ed0958471,Bioshock is as fantastic as the first time I played it. Now sleep then more Bioshock tomorrow,Positive,morning,10.0,Georgia,3989167.0,69490.0,57.0,Bioshock is as fantastic as the first time I played it Now sleep then more Bioshock tomorrow,0.5777777777777778,06-11 AM
2132f07ca3, I love that song! I was starting to think I was the only one that knew that one!    #sameperson,Positive,noon,25.5,Germany,83783942.0,348560.0,240.0,I love that song I was starting to think I was the only one that knew that one    sameperson,0.5666666666666667,12 PM
6db884e1a8, How did you swing those? We didn`t get that close.,Neutral,night,38.0,Ghana,31072940.0,227540.0,137.0,How did you swing those We didnt get that close,0.0,06-09 PM
9fb3633760,sucks that i don`t have a drawing tablet!,Negative,morning,53.0,Greece,10423054.0,128900.0,81.0,sucks that i dont have a drawing tablet,0.3,06-11 AM
5181eb11e4,Only a month left of high school! Thank God. I am ready for summer,Positive,noon,65.0,Grenada,112523.0,340.0,331.0,Only a month left of high school Thank God I am ready for summer,0.51,12 PM
13cad32c3f,#musicmonday Nicest Thing from Kate Nash,Neutral,night,85.0,Guatemala,17915568.0,107160.0,167.0,musicmonday Nicest Thing from Kate Nash,0.0,06-09 PM
41a86a9b67,i just need to sleep,Neutral,morning,10.0,Guinea,13132795.0,246000.0,53.0,i just need to sleep,0.0,06-11 AM
0b2ccf0b7e, lucky e went!  jealous!,Positive,noon,25.5,Guinea-Bissau,1968001.0,28120.0,70.0,lucky e went  jealous,0.8333333333333334,12 PM
6f91801792,Lately i`ve been waking up with the sun in my face but not today..,Negative,night,38.0,Guyana,786552.0,196850.0,4.0,Lately ive been waking up with the sun in my face but not today,0.6,06-09 PM
d8f089b479,_x it`s only on in glasgow,Neutral,morning,53.0,Haiti,11402528.0,27560.0,414.0,_x its only on in glasgow,1.0,06-11 AM
ded636e263,"ha, the first request for sending a paper copy of my thesis",Positive,noon,65.0,Holy See,801.0,0.0,2003.0,ha the first request for sending a paper copy of my thesis,0.3333333333333333,12 PM
52d7fcfd39,not looking forward to driving in this storm.,Neutral,night,85.0,Honduras,9904607.0,111890.0,89.0,not looking forward to driving in this storm,0.0,06-09 PM
5acf4885d4,"omg having so much fun watcing house bunny, courto isa a ledge for sending me link  <3",Positive,morning,10.0,Hungary,9660351.0,90530.0,107.0,omg having so much fun watcing house bunny courto isa a ledge for sending me link  3,0.2,06-11 AM
dfe5909132, imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny,Positive,noon,25.5,Iceland,341243.0,100250.0,3.0,imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny,1.0,12 PM
59d4b58ebd, thanks man!  I appreciate it!  You rock sir.,Positive,night,38.0,India,1380004385.0,2973190.0,464.0,thanks man  I appreciate it  You rock sir,0.2,06-09 PM
b5cbb35228,wants new hair now! Just so frank won`t talk to me,Positive,morning,53.0,Indonesia,273523615.0,1811570.0,151.0,wants new hair now Just so frank wont talk to me,0.2772727272727273,06-11 AM
ad1524a0c7,want to see him so badly,Negative,noon,65.0,Iran,83992949.0,1630000.0,52.0,want to see him so badly,0.6666666666666666,12 PM
0382b0a358,"  i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go.",Negative,night,85.0,Iraq,40222493.0,434320.0,93.0,i was just thinking about how excited i am for you guys to move but then i realized how sad i am to see you go,0.875,06-09 PM
fe9c9f7f2f,really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.,Negative,morning,10.0,Ireland,4937786.0,68890.0,72.0,really am sorry becauseI was looking forward to it thought itd be fun  and u wanted to hear itIowe u a beer,0.6,06-11 AM
7a4f2f28ba,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.,Negative,noon,25.5,Israel,8655535.0,21640.0,400.0,I have not been this sick in years OMG This sucks so bad Sickness ended up including a full restroom cleanup,0.5934523809523808,12 PM
4b3a5b41b6,..where is the song?,Neutral,night,38.0,Italy,60461826.0,294140.0,206.0,where is the song,0.0,06-09 PM
b6cd695d48,"Working... And attempting to keep squirrels away.............. Squirels 1, jesska 0   I should stick to spiders",Neutral,morning,53.0,Jamaica,2961167.0,10830.0,273.0,Working And attempting to keep squirrels away Squirels 1 jesska 0   I should stick to spiders,0.0,06-11 AM
cd60606781,  *shrugs* So do I but it was too funny plus you know you enjoyed it Tweet **** ..   Love you..,Positive,noon,65.0,Japan,126476461.0,364555.0,347.0,shrugs So do I but it was too funny plus you know you enjoyed it Tweet     Love you,0.7666666666666666,12 PM
32e183bbad,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,ROMANCE WAS BORN,lisa ho,CASSETTE SOCIETY-loved the tutu, balmain ispired?",Neutral,night,85.0,Jordan,10203134.0,88780.0,115.0,ss aus fshionwk zimmermannillionaredhini  gail sorrondaROMANCE WAS BORNlisa hoCASSETTE SOCIETYloved the tutu balmain ispired,0.0,06-09 PM
15e5ad39f3,my day has been so crappy that i just want to cry.,Neutral,morning,10.0,Kazakhstan,18776707.0,2699700.0,7.0,my day has been so crappy that i just want to cry,0.0,06-11 AM
bfca4ba8ce, i have 2 friends going  so jealous,Neutral,noon,25.5,Kenya,53771296.0,569140.0,94.0,i have 2 friends going  so jealous,0.0,12 PM
062ffc4f0d,sad that will have to leave my beautiful apartment,Positive,night,38.0,Kiribati,119449.0,810.0,147.0,sad that will have to leave my beautiful apartment,1.0,06-09 PM
5bdecb0d75,is still craving for a cheeseburger.,Neutral,morning,53.0,Kuwait,4270571.0,17820.0,240.0,is still craving for a cheeseburger,0.0,06-11 AM
1b59763e81, you dont say,Neutral,noon,65.0,Kyrgyzstan,6524195.0,191800.0,34.0,you dont say,0.0,12 PM
a17703215b,Having a cup of tea  I have a cold so it`s tasting really good!,Positive,night,85.0,Laos,7275560.0,230800.0,32.0,Having a cup of tea  I have a cold so its tasting really good,0.8,06-09 PM
a240940b31,"Never realized how good #Techmeme is until I actually read it (duh!) As an avid Tech Crunch reader, this is much better...",Positive,morning,10.0,Latvia,1886198.0,62200.0,30.0,Never realized how good Techmeme is until I actually read it duh As an avid Tech Crunch reader this is much better,0.5599999999999999,06-11 AM
6c256de604, make it full girl 120%,Positive,noon,25.5,Lebanon,6825445.0,10230.0,667.0,make it full girl 120,0.55,12 PM
5955233380, heyy.  how are you?,Neutral,night,38.0,Lesotho,2142249.0,30360.0,71.0,heyy  how are you,0.0,06-09 PM
51be0f0a7c,Radio Royals AM Transmitter has packed up today... not good   Anyone got a spare in your shed... lol,Positive,morning,53.0,Liberia,5057681.0,96320.0,53.0,Radio Royals AM Transmitter has packed up today not good   Anyone got a spare in your shed lol,0.65,06-11 AM
11946e367a, LOL. Wow. That`s good.  Haha I still can`t believe it`s mother`s day.,Positive,noon,65.0,Libya,6871292.0,1759540.0,4.0,LOL Wow Thats good  Haha I still cant believe its mothers day,0.6499999999999999,12 PM
5d9e44e6aa,just saw UP  it was a cute movie (:passed by a place called a peasants kitchen. wtf? that names kinda sad,Negative,night,85.0,Liechtenstein,38128.0,160.0,238.0,just saw UP  it was a cute movie passed by a place called a peasants kitchen wtf that names kinda sad,1.0,06-09 PM
a37538b291, Will have to it`s only across the water and all. Just damned expensive,Negative,morning,10.0,Lithuania,2722289.0,62700.0,43.0,Will have to its only across the water and all Just damned expensive,0.85,06-11 AM
c9a52dee1f,"Guess I`m gonna try the nap thing again 2day, but since my kids haven`t cooperated with it yet this week I`m sure 2day won`t be different",Positive,noon,25.5,Luxembourg,625978.0,2590.0,242.0,Guess Im gonna try the nap thing again 2day but since my kids havent cooperated with it yet this week Im sure 2day wont be different,0.7444444444444445,12 PM
1dda981140,and so another week begins. this one has got to be better than the last,Positive,night,38.0,Madagascar,27691018.0,581795.0,48.0,and so another week begins this one has got to be better than the last,0.2833333333333333,06-09 PM
35aa02c551, im following you! im following you! im sorry!  ahhahah i missed you!,Negative,morning,53.0,Malawi,19129952.0,94280.0,203.0,im following you im following you im sorry  ahhahah i missed you,0.39999999999999997,06-11 AM
dbeef30a84,_bear i like you,Neutral,noon,65.0,Malaysia,32365999.0,328550.0,99.0,_bear i like you,0.0,12 PM
67381561f6,ugh i need a job but no one is hiring,Neutral,night,85.0,Maldives,540544.0,300.0,1802.0,ugh i need a job but no one is hiring,0.0,06-09 PM
3911f274d6,On the way back to dublin Omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin :-p ...,Positive,morning,10.0,Mali,20250833.0,1220190.0,17.0,On the way back to dublin Omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin p,0.20000000000000004,06-11 AM
ed84aa3983,I don`t wanna work a 10-hour shift today! I`d rather whisper sweet-nothings into the earpiece of a lady friend`s cellphone.,Neutral,noon,25.5,Malta,441543.0,320.0,1380.0,I dont wanna work a 10hour shift today Id rather whisper sweetnothings into the earpiece of a lady friends cellphone,0.0,12 PM
822cf03d0d, Internet 1 drawing 0 ....**** I`m backing up blackberry files which could take hours  then to the drawing preps done,Neutral,night,38.0,Marshall Islands,59190.0,180.0,329.0,Internet 1 drawing 0  Im backing up blackberry files which could take hours  then to the drawing preps done,0.0,06-09 PM
670ce5e88e, when i have to make a decision like that i always choose Black.....,Negative,morning,53.0,Mauritania,4649658.0,1030700.0,5.0,when i have to make a decision like that i always choose Black,0.43333333333333335,06-11 AM
10022832ae,I`m suffering from restless legs and butt syndrome.,Neutral,noon,65.0,Mauritius,1271768.0,2030.0,626.0,Im suffering from restless legs and butt syndrome,0.0,12 PM
7f8240f623, hey when are you next in the UK?,Neutral,night,85.0,Mexico,128932753.0,1943950.0,66.0,hey when are you next in the UK,0.0,06-09 PM
f1776ec89e, hope you have a nice relaxing day!!! hope your well  wishing you all the best,Positive,morning,10.0,Micronesia,115023.0,700.0,164.0,hope you have a nice relaxing day hope your well  wishing you all the best,0.65,06-11 AM
